testCaseId,faulty,faultyReason,fulfillsDependencies,operationId,path,httpMethod,inputContentType,outputContentType,headerParameters,pathParameters,queryParameters,formParameters,bodyParameter
test_t89ndtg7g4s1_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=50;name=gruesomely;percent_off=89;,
test_1hbagdwsh7h2o_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1633175734;max_redemptions=27;name=discordantly;currency=mga;amount_off=69;,
test_1hbdpmg6of4tw_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=5;max_redemptions=86;percent_off=87;id=CLCwSi1APSE5eQpWYO9F;,
test_rhdt1agxu78x_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=12;max_redemptions=36;name=illegally;percent_off=76;id=Rl5BA2ln7Em6VQOCiYRo;,
test_1jyoejmg9xyzm_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1621268170;duration_in_months=7;max_redemptions=85;currency=mur;percent_off=81;id=7hpXKjQfpYlHOFi;,
test_skkhyzxciana_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1648006169;max_redemptions=26;name=tenthly;currency=php;percent_off=85;id=rd4YXRJPWq9K0iM8Di;,
test_1jyg1qh7n7z1t_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;max_redemptions=34;currency=kmf;id=NQvH4msbLKr6nM47Yo;amount_off=83;,
test_1ib5znh4noe9j_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;name=provisionally;currency=nio;percent_off=81;id=TBsmcTVPKrTudZnbu;,
test_trz623yd50z7_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1636631942;currency=ars;id=vKMshUMWjfrtRrcMpN;amount_off=71;,
test_rkwr6qjrqud4_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;name=momently;currency=cop;percent_off=15;,
test_vb9mtsh7l6xu_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;max_redemptions=39;name=incognito;currency=tjs;percent_off=28;id=3lFMXqTWnmwpgQQ6dC;,
test_1hb7ojijrzm7m_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;currency=vuv;percent_off=74;id=KeNNsFXV9TyzOAq9S;,
test_1hvbkshsywbhs_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=92;name=marvelously;percent_off=19;id=eEhfxzVMP82xiUUTRpO;,
test_1hrpa7wy78sit_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1636625256;max_redemptions=21;percent_off=67;id=hcHqSj2dnJyVy9I;,
test_1hrgy6pmw2yjp_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1619655392;name=syntactically;currency=pyg;percent_off=10;,
test_qxlk5hrwkchl_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;percent_off=34;id=dphsKGxLz8OHeT9EDH08;,
test_1k200w8y7requ_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1634898163;currency=npr;amount_off=90;,
test_qdyam69fr4tu_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;name=broadwise;percent_off=15;id=591UYZMkbtHGyoE167K;,
test_1hr8599w0b3g9_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=59;max_redemptions=91;percent_off=48;id=A4N5Mv6y5NJBHjs9gh2Z;,
test_vbpovpk55isi_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1645892096;duration_in_months=75;name=readably;currency=khr;amount_off=83;,
test_1jezc8cbaio8n_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1624486101;max_redemptions=31;currency=pgk;percent_off=64;,
test_1iut6zhkuovg2_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=45;name=improperly;currency=khr;amount_off=18;,
test_u7rtrruxs1ut_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;name=neurobiological;currency=inr;id=cQRReVLJ4PnaRCCYpfh;amount_off=36;,
test_trwezxv6m5va_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1639320043;name=sulkily;currency=top;id=TIk5Z8VjHHmQngrA3Z1;amount_off=21;,
test_t81djnr0av6p_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=96;name=noticeably;currency=fjd;percent_off=33;,
test_ubmf7ilt6j4y_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;currency=twd;amount_off=39;,
test_t4neonimae7a_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1621832857;max_redemptions=96;name=unsparingly;percent_off=6;,
test_trtnoa2i9s9t_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;max_redemptions=22;name=rhapsodically;currency=twd;percent_off=25;,
test_s1633jlwkmd2_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=25;name=goddamned;currency=aed;id=EXrpeCWm6276DYk;amount_off=32;,
test_u854dfe79cmx_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1620019725;name=vulgarly;currency=afn;amount_off=100;,
test_1h85cnjssc9r6_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;currency=mop;id=FUsyvo3wpnUr63v4FAEf;amount_off=8;,
test_1hux77l3usv1z_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1621721789;currency=nzd;percent_off=8;,
test_to539by4h2cw_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=75;max_redemptions=14;percent_off=61;,
test_qhw4l46ww6yc_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1638401923;name=captiously;currency=sek;amount_off=45;,
test_tnz2hgwki3p2_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=63;percent_off=69;id=GQiDXQO0b7QMiNQXX;,
test_qy4gbnjjciev_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1643736325;max_redemptions=83;name=uprightly;currency=cny;amount_off=34;,
test_1h7u82mr85mwp_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1621111380;max_redemptions=87;name=professorially;currency=npr;id=gQxdH62FPHS36nvX4EbD;amount_off=2;,
test_1iyhpucibj8tf_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1633159303;duration_in_months=62;name=neglectfully;percent_off=73;id=fFhWIgHOqTkXsIhiw9Y;,
test_t4a1fcxv4c39_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1640596618;max_redemptions=67;currency=azn;percent_off=31;id=CWIHhTq2h7ri8gPV1Ky;,
test_1jydaqg4c2icm_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=100;max_redemptions=76;currency=gnf;id=fLiMSlphPlm5HnS;amount_off=92;,
test_urmbc3kdqqn6_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=97;currency=sll;percent_off=28;id=fOuMOnkWAjXGCqsEuX2Z;,
test_qhhqlyw705km_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1623511493;max_redemptions=16;name=stably;currency=kmf;percent_off=89;id=O2CMKHqkR2Wlccu;,
test_1hv2othgv1mb5_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=13;max_redemptions=98;currency=cop;amount_off=89;,
test_ubgbuj9ouo8i_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1625951001;currency=npr;percent_off=24;id=jdkZKsYLsVNQ4zJIG;,
test_1jei7a11y7whe_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1629166657;duration_in_months=12;percent_off=71;id=zzy8zwgsVIO5h7c;,
test_tonzr7mxlkc4_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=37;percent_off=27;id=zqEFemrMzceRfcpks;,
test_1hbiq2njrig6c_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;percent_off=42;id=MspD4DVWetpqVCoD;,
test_1ib8sl069c4dt_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1644039018;max_redemptions=19;currency=etb;id=4JAyh3HhwY4otSvbJ0a;amount_off=79;,
test_qe6lvcwojujl_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1647510409;max_redemptions=77;name=snobbishly;currency=mur;amount_off=95;,
test_s18w49pruo8h_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;percent_off=70;,
test_vf475otxzk8l_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1647874669;percent_off=38;,
test_qhl31rash7at_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1643910734;duration_in_months=76;name=hinderingly;currency=pen;id=HJM66GgSCcEGevdKSq3X;amount_off=19;,
test_vb6ae402lbnd_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;max_redemptions=100;percent_off=25;,
test_1ibbivg6zykvq_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1638011929;duration_in_months=36;currency=pab;percent_off=94;,
test_t4ibw19o0nxu_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1634296069;name=comparably;currency=lsl;percent_off=35;,
test_1iyc72vb65jcg_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=15;percent_off=63;,
test_rhofrn3jqx5t_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;max_redemptions=73;currency=lkr;amount_off=29;,
test_vbcel8jscg9y_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;currency=kmf;amount_off=86;,
test_qhhu4es81xkj_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1623171087;max_redemptions=44;percent_off=86;id=uQOgUm7v5CnxNfvV;,
test_u7rc8dxsgmlf_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1632725228;max_redemptions=25;currency=zmw;amount_off=82;,
test_1h84ubw5idxrk_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;max_redemptions=60;percent_off=84;,
test_qe4d98ctf29j_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1634446554;duration_in_months=71;max_redemptions=44;percent_off=67;,
test_u7p0tspzqy5h_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1624525483;duration_in_months=40;max_redemptions=31;percent_off=4;id=kZvJnpq6fgSg4zt5d;,
test_sl3y9v0srihu_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=89;name=scrupulously;currency=gyd;amount_off=78;,
test_ubgu65bhjfj9_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;currency=gtq;percent_off=50;id=sJLL0tp0Vzuyst9khVW;,
test_1ib6ico4ii9tf_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1625620401;name=greatly;currency=npr;id=M073YzWiWaDScR5I;amount_off=6;,
test_1if11lhc3vbqq_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;name=apart;currency=yer;percent_off=76;id=AakSLn3BNlWa3cHxaCXh;,
test_1h7z8u8uq15pz_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1629684448;max_redemptions=82;name=vehemently;currency=cdf;id=vRZAZjObbPp9pjmFb;amount_off=72;,
test_1iempkfktbk1h_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=40;name=conscientiously;currency=bdt;amount_off=34;,
test_u8e0ofscytdk_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;max_redemptions=9;currency=pgk;id=ARTUGxil9ee0Hzp0C;amount_off=41;,
test_r1csfw9y8u3m_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=26;currency=khr;percent_off=12;,
test_1jig2hl1r5wtg_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1644035526;currency=amd;percent_off=84;id=EJpx9PgfjCoe3Sb;,
test_1h7geofj1vjac_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1641903801;duration_in_months=95;currency=aed;amount_off=47;,
test_1k25lm5wizwol_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;max_redemptions=32;currency=npr;percent_off=21;id=pQpdxzHH8BEervR;,
test_vbhdhlaq73vn_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1640737647;duration_in_months=32;name=grandiloquently;currency=sll;percent_off=22;,
test_1iauxpwwzrak4_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;name=testily;currency=twd;id=8oRc5aknh0onJmC;amount_off=36;,
test_u82wehef5ylg_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;name=haughtily;currency=xpf;percent_off=3;,
test_vb3lc80q3ask_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;max_redemptions=90;currency=mga;amount_off=14;,
test_sl3e01i2suhy_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1643165791;currency=aud;percent_off=94;id=aclJ6KBSP4j1kWNYWsv;,
test_1iey9qt8gyp29_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;currency=sos;percent_off=4;,
test_to4m14k5kp4p_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;percent_off=70;id=dT9ySps3ipnlYiXG;,
test_qhkkena43aya_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1622092846;max_redemptions=43;name=pretentiously;percent_off=68;id=3L0HCnLHFSFBz3c;,
test_skstahgg7hh2_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1621576855;name=temperately;percent_off=50;id=pXvp8gcWCjlEqSJT6X;,
test_1jenr7g10ksoi_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1647512447;duration_in_months=5;max_redemptions=47;name=aptly;currency=pkr;id=uIVsTbb9joCN8Sdw;amount_off=38;,
test_s4rvcmbjw2g2_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=95;percent_off=100;id=Jobl6IRHT6bTKwwI09B;,
test_vbf6ftdzziw2_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1625079862;max_redemptions=75;name=unrepentantly;percent_off=36;id=bV4DqWilSb7FYtrnWP;,
test_1iv9c3k5ku4ag_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1637091112;max_redemptions=53;name=melodiously;percent_off=100;id=VX7nekNy57iEWjJS0A;,
test_1jeky9iujf7zs_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;max_redemptions=76;name=curtly;percent_off=8;,
test_sksue3m7a4hd_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1622512591;percent_off=60;id=oPFKhZAaf6J1xdc9n;,
test_trwelgy6ww1h_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1625141480;duration_in_months=79;max_redemptions=13;name=disapprovingly;currency=gel;amount_off=50;,
test_1jy2pkffck2ub_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1625674891;max_redemptions=78;currency=rub;id=5QCvQQXOCc0daqhWqkg;amount_off=64;,
test_s13ckjog6otw_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1643579845;duration_in_months=61;currency=bzd;id=wuQDsc8F0lYg9K6PDUWo;amount_off=99;,
test_1iycoxhcw0d9w_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1621316450;duration_in_months=61;currency=usd;percent_off=64;,
test_t4tg5zq427ue_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=42;max_redemptions=59;currency=ron;id=yMITxKPUqXzo03k;amount_off=76;,
test_qhhtceileuy8_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1646524276;duration_in_months=71;name=unreadably;currency=huf;percent_off=86;,
test_rhjcz94dfxwl_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1637787368;duration_in_months=47;currency=qar;percent_off=48;,
test_rhb2tmo2fcxg_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1642964287;currency=gyd;amount_off=24;,
test_vf0xgjyf5c1l_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1645742595;name=sedately;currency=mro;amount_off=14;,
test_1ibhjwawcgh11_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1626792659;percent_off=25;id=i3yDqk6ahGOH06zv;,
test_vbsizxzax9i9_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1640565868;duration_in_months=31;name=metrically;percent_off=14;id=dAXN6UKwxcctqHdQOt3;,
test_urrx85tga7g8_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;name=fourfold;currency=pyg;percent_off=10;id=kY0hll7KwKtrn18;,
test_s0uhoufnvad3_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1621164984;name=bilaterally;percent_off=7;id=UQYpJNgftVDufFHTpsjX;,
test_rlapmsfz0gv9_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;duration_in_months=11;currency=aed;percent_off=65;,
test_1iyc5u10iab76_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;redeem_by=1642790640;max_redemptions=96;name=concisely;currency=vuv;percent_off=91;,
test_ursfuuf7rtx0_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1641616138;duration_in_months=59;currency=vnd;percent_off=31;,
test_s18vc3ke3dbl_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1645840862;duration_in_months=22;currency=npr;id=MlCfrkAVrzKv1T4DP;amount_off=80;,
test_ubryfrjl652o_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1645943236;max_redemptions=92;currency=twd;id=3aO3Df66Xfk8r2EN6oAr;amount_off=75;,
test_s18v9ayf7giq_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;currency=npr;amount_off=72;,
test_1hbd7rthx5vmq_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=forever;currency=myr;id=oQdE0i86K8eJPmivcoB;amount_off=32;,
test_1ji77oe4udxkl_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=repeating;redeem_by=1625203206;duration_in_months=57;max_redemptions=71;name=counter;currency=azn;percent_off=71;,
test_1iext23wgz1pe_PostCoupons,False,none,True,PostCoupons,/coupons,POST,application/x-www-form-urlencoded,application/json,Authorization=Bearer+sk_test_;,,,duration=once;redeem_by=1641994634;max_redemptions=8;percent_off=68;,
